title,lang,source_name,format,category,cefr_level,license,text
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Estimates of the individual 's age at death range from 7 to 11 years old .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Some ghost towns , especially those that preserve period-specific architecture , have become tourist attractions ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Some ghost towns are kept intact as tourist attractions .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Withdrawal of a military occupation may be due to political reasons .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Some people who do this started using pictures of text to make it harder for anti-phishing filters to see it .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The Japanese counterattacks against the American beachheads , as well as the fierce fighting , had exhausted the Japanese ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The attacks against the American beaches , as well as the violent fighting , had tired out the Japanese ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In May 2006 , it was announced that the station was to be redeveloped as part of a $ 36 million project ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"On May 15 , 2006 , it was announced that the station is to be redeveloped ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The organization became a political party in January 2006 , running in that year 's elections ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In former times most of the people were farmers , however later in the 18th century the production of textiles became more and more important ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In former times the main income source from the inhabitants was agriculture , however later in the 18th century the weaving mill of lines became more and more important ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The game features the revived ECW brand , and it takes its place alongside the established Raw and SmackDown !"
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The game was the first of the SmackDown vs . Raw games to feature the newly revived ECW brand .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Most people infected with trichomonas vaginalis do not have any symptoms and can be undetected for years .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Japanese radio intercepts did notice an increase in both American submarine activity and message traffic .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Sea levels were high worldwide , and much of the land lay under shallow seas , where tropical reef organisms lived ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The demonstration of circulation varies from year to year , but the basic climatologic structure is almost constant ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Binary form was most commonly used in the Baroque era for short dances called minuets .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Binary form was popular during the Baroque period , often used to structure movements of keyboard sonatas ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The main attack tried to rescue the trapped battalions .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The main assault also jumped off , now attempting to rescue the trapped battalions ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Copper forms chemical compounds .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The health risks associated with nuclear materials have also featured prominently in Australian anti-nuclear campaigns .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Male argonauts have been observed residing inside salps , although little is known about this relationship ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"At age ten he was traveling , had boyfriends and wanted to be an actress ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Amateur radio operators use various modes of transmission to communicate .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The climate of the region is subtropical monsoonal .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Another part of the machine 's exhibition was the completion of the knight 's tour , a famed chess puzzle ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The population was 26,190 at the 2010 census and 35,050 following a special census conducted in 2018 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The leaders of colonial America in the 1760s and 1770s read history carefully .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The colonial intellectual and political leaders in the 1760s and 1770s closely read history to compare governments and their effectiveness of rule .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The bacterium was first found in a 43 - year- old American woman .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Scientists discovered the bacterium in a 43 - year- old American woman who had traveled to Peru for three weeks .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,There is no international treaty that specifies a specific crime of ethnic cleansing .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,There is no official legal definition of ethnic cleansing .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Criticism of the game is that battle is easy and cut-scenes dialog is too long .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Critics found battle too easy and cut-scenes dialog too long .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Inherited factors are about 60 % responsible for the variability in uric acid level .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Controversy surrounds the death of several fishermen since the 1980s .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,These four discoveries had a profound impact on the development of civilization throughout the world .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,These four discoveries had a big impact on the development of Chinese civilization .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,A lineworker generally does outdoor installation and maintenance jobs .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The word lineman / linesman refers to those who work in generally outdoor installation and maintenance jobs .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"As of early 2017 , there are 131 species assigned to this genus , including the species listed below ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,117 species are currently assigned to this genus .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Logarithms have many applications inside and outside mathematics .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Logarithms have many properties .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Roussimoff died in his sleep of congestive heart failure on the night of January 27 , 1993 , in a Paris hotel room ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"On January 27 , 1993 , he died of congestive heart failure while he was sleeping in his Paris hotel room ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In addition to the , the city has academies of sculpture and fine arts and a museum of statuary and antiquities , and a yearly marble technology fair ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Countries using proportional representation have less of a tendency to create a two -party system because successful smaller parties are common .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Countries using proportional representation give little advantage to the largest two parties , so they tend to elect many parties ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The main inscription on the attic would originally have been of bronze letters .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The main inscription was made of bronze letters .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"As the century progressed , tomato ketchup began its ascent in popularity in the United States ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The cause of the Christmas Island pipistrelle 's decline is unknown .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Adults of both sexes are medium to large chicken - like birds , stocky with round-wings ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Late in life he suffered from depression and madness .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The inner ear is made mostly of the cochlea .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The inner ear consists of the cochlea and several non-auditory structures .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Early on July 1 , a strong and big tropical wave moved off the coast of Africa ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,'t Hooft is most famous for his contributions to the development of gauge theories in particle physics .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In several countries , rifle clubs have been made since the 19th century ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Cultivation of watercress is practical on both a large-scale and a garden-scale .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Agrology of watercress is both a large scale and a garden scale .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"While historians concur that the votes were accurately counted , the process was neither free nor secret ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Most historians agree that the result was not fixed , but the voting process was neither free nor secret ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The wreath is one of the odder parts of the flag , added against the rules of heraldry and breaking up the carpet pattern ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The wreath was added against the rules of heraldry , breaking up the carpet pattern ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In 1989 , the satellite Hipparcos was launched primarily for obtaining improved parallaxes and proper motions for over 100,000 nearby stars , increasing the reach of the method tenfold ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"For example , a sociolinguist might research how a particular variety of language would not be considered correct in a business place ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The victorious rebels formed a government that abolished the military .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In tetrapods , claws are made of keratin and consist of two layers ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The movie gained mixed reviews from critics and holds a 50 % rating on Rotten Tomatoes .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The story has been changed considerably in various retellings and subjected to numerous modern adaptations and readings .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The importation of slaves was made illegal in 1792 and Chinese workers were brought to work in the farms .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"On August 10 , a day of memorials began peacefully , but some people became outspoken after an evening candlelight vigil ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"A cigar-smoker most of his life , Sugar died from cardiac arrest on March 25 , 2012 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Sugar died from cardiac arrest on March 25 , 2012 at age 75 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Wet chemistry commonly uses laboratory glassware such as beakers and graduated cylinders to prevent materials from being contaminated or interfered with by unintended sources .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In some cases , voice- tracking is done in order to give station employees the flexibility to carry out other responsibilities ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,A total of 47 countries entered the qualification .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"A total of 47 countries entered the qualification , including South Africa , which automatically qualified ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Newspaper 's revenue from classifieds advertisements is decreasing continually as internet classifieds grow .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Newspapers have continued their downward trend in classifieds revenue as internet classifieds grow .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,About 50 % of the papyrus is missing .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Despite attempts at reconstruction , approximately 50 % of the papyrus remains missing ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The design of the trains was finalized in September 2004 , and manufacture of two pre-production trains began in January 2005 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,But in elementary arithmetic this form is used rather often .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"After September 1939 , desperate efforts were made to improve the situation , but with very little result ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The cells of the epidermis can vary in the way they are made and how they work .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Solar cells can be used to power tools or to recharge a storage battery .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The eleven municipalities have special status equal to the raions .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The eleven municipalities have special status equal to the rayons .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Civil rights guarantee equal protection under the law .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,These reliefs were taken away in 1945 .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Cowbirds eat insects , including the large numbers that may be stirred up by cattle ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Wind chill numbers are always lower than the air temperature for values where the formula is valid .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Wind chill numbers are always lower than the actual outside temperature .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"A strong tropical wave moved off the coast of Africa late on August 20 , and almost convective banding and a broad circulation ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In a register machine , programs are composed of instructions which operate on values ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The station 's large hall was chosen because its dimensions are similar to 19th century concert halls , that is , it is shaped in the 'shoebox style ' ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Mehr was then nominated by the Prime Minister to serve as the Minister of Finance .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,It is a fallacy because the moral character or actions of the opponent are generally irrelevant to the logic of the argument .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Prizes are given for a number of reasons : as an honor for special persons , for exemplary behavior and to provide incentives in competitions , etc ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The earthquake caused more than 5,000 casualties , and destroyed 29,000 houses ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The city was first incorporated in 1872 , but the charter was voided as illegal , and the city was re-incorporated in March 1873 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The city was first incorporated in 1872 , but the charter was ed as illegal ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In economics and accounting , capital accumulation is often equated with investment of profit income or savings , especially in real capital goods ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,In economics capital accumulation is often seen as the same as investment .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Since 1940 , the southeastern US region has seen a shift to production of Runner group peanuts ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Rapid forces , whether for an offensive or defensive purpose , were needed to deny vital locations to the enemy ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Butter cakes are traditionally made using a creaming method , in which the butter and sugar are first beaten until fluffy to incorporate air into the butter ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In 1984 , when Tjapaltjarri was about 25 , he finally came into contact people from outside his family ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"There are not as many symphonies in A major as in D major or G major , but more than other sharp keys ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Under the 1992 constitution , the President is limited to a single five -year term ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Shy and harmless towards humans , smalleye hammerhead sharks are fished throughout its range and is sold as food ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Scientists keep doing research on ways to prevent and treat dengue .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The movement of snakes in arboreal habitats has only recently been studied .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The line is used to show that the Monarch has granted their Royal Assent to a bill in order to make it become law .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"As an example , see the following graphic : As song one begins to fade out the next song begins ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Prior to the beginning of the 1700s , there might not have been a permanent population there but the area was used by nomads ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,No certain dates can be assigned to this empress 's life or reign .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"According to 2011 census , Vikramasingapuram had a population of 47,241 ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Fastpitch pitching distance can be between 35 and 45 feet ; it all depends on the age of the players .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,All 16 - bit programs run by default in a single virtual DOS machine with shared memory space .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The shape of the cabling layout used to link devices is called the physical topology of the network .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The Grade is more relevant to mountaineering and big wall climbing , and often not stated when talking about short rock climbs ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The four best third - placed teams from the six groups advanced to the knockout stage along with the six group winners and six runners - up .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The President 's role is largely ceremonial as in many parliamentary democracies .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,His role is ceremonial as in many parliamentary democracies .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"A three - point stance clothesline is where a wrestler lines up in a three - point stance , charges at the opponent and clotheslines them ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,China has officially cited resource depletion and environmental concerns as the reasons for a nationwide crackdown on its rare- earth mineral production sector .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,China has said that resource depletion and environmental concerns are the reasons for increased nationwide control of its rare earth mineral production .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Scholars ' rocks can be any color , and contrasting colors are not uncommon ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Today , however , price fixing by private entities is illegal under the antitrust laws of more than 140 countries ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,International price fixing by private entities can be prosecuted under the antitrust laws of more than 100 countries .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Attacks in which an attacking wrestler jumps and falls down onto an opponent on the floor , striking with a specific part of the body ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Unaipon was obsessed with correct English and in speaking tended to use classical English rather than that in common usage .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Unaipon was obsessed with correct English .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,People have had intellectual disability throughout history .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Intellectual disability has been documented under a variety of names throughout history .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Recently , major card issuers have increased cashback amount to 5 % for purchases especially in grocery stores and petrol stations ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,She died on 13 February 2019 in Rome from lymphoma at the age of 79 .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,During the day amphiumas hide in plants .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"On 10 May 1940 , German troops started their surprise attack on the Netherlands without a declaration of war ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,There are many biofuel options which are available .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Biofuel development and use is a complex issue because there are many biofuel options which are available .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In the summer of 2014 , during a brawl in his house he took a hit to the head and had a bad fall that resulted in a coma ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Investigators concluded that the probable cause of the crash was believed to be an inoperable instrument landing system and ground radar .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Chess players classify endgames according to the type of pieces that remain .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The mouse - like hamsters are not true hamsters , but represent an early split from the rest of the mouse -like rodents ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Garments are also checked for foreign objects .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"As part of the regeneration , the transport links to Ravenscraig will be greatly improved ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Traditional gene names and abbreviations are often not specific for a single gene .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,No certain dates can be assigned to this emperor 's life or reign .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,No firm dates can be assigned to this historical figure 's life or reign .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The dough is an ordinary bread dough , usually with yeast as a leavening agent but baking powder may also be used ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The song is about the singer asking her lover not to end their relationship .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The uptempo song 's lyrics are a plea from the singer to her lover not to end their relationship .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Between 64 and 104 major aftershocks , ranging in magnitude from 4.0 to 6.1 , were recorded within 72 hours of the main quake ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"52 big aftershocks , ranging in size from 4.4 to 6.0 , were recorded within 72 hours of the main tremor ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"A move in which a wrestler jumps from the top turnbuckle , top rope or the apron landing one knee across a supine opponent ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Most eels live in the shallow waters of the ocean and burrow into sand , mud , or amongst rocks ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Most eels prefer to live in the shallowest parts of the ocean .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Prior to the late 1980s , fans could station themselves up to the guardrails so they could be closer to the action ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Before the late 1980s , people could station themselves up to the guardrails so they could be closer to the action ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The MIPS architecture provides a specific example for a machine code whose instructions are always 32 bits long .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The size of the principal cast was reduced compared to the previous series , with a fixed number of characters appearing in every episode ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"At the application level , SATA devices can be specified to look and act like PATA devices ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The assessment of job satisfaction through employee anonymous surveys became commonplace in the 1930s .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,This became the first Japanese - authored historical account of its sort to be published and circulated for scholarly study in the West .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The swans are some of the largest flying birds .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Dairy farming has been part of agriculture for thousands of years .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Carbon dioxide is a greenhouse gas .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Carbon dioxide is the most significant long-lived greenhouse gas in Earth 's atmosphere .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The most important part of the temple was the sanctuary .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The most important part of the temple was the sanctuary , which typically contained a cult image , a statue of its god ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The sea has been used for fishery and transportation of goods between the coastal countries .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Traditionally , the sea has been used for fishery and transportation of goods between the coastal countries and its coral reefs and islands are popular tourist destinations ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Fifth is the on- board fire extinguishing system that are required .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Fifth is the on board fire control system that all cars must have .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"During the single- player campaign , the player controls six different characters from a first-person perspective ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The convention sets out the definition , rights and duties of statehood ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Throughout the night , several watches and warnings were discontinued ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Metals typically are strong , dense , and good conductors of both electricity and heat ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Sweden is a constitutional monarchy and King Carl XVI Gustaf is the head of state , but the role of the monarch is limited to ceremonial and representative functions ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Sweden is a constitutional monarchy because it has a king , Carl XVI Gustaf , but he does not have any real power ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Spanish athletes have won a total of 154 medals , with sailing as the top medal - producing sport ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,In his fiction Bear often addresses major questions in contemporary science and culture and proposes solutions .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Bear often answers major questions in contemporary science and culture with fictional solutions .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,Another view is that the name was an insult .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Mortars have been used for hundreds of years , originally in siege warfare ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In 1971 , she suffered a miscarriage in the eighth month of pregnancy and survived clinical death ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,She suffered a miscarriage and survived clinical death .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"Symbolically , spires have two functions ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"In the United States , the term lien generally refers to a wide range of legal interests ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,"The size of Irish Elk antlers is distinctive , and several theories have arisen as to their evolution ."
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,The size of Irish elk antlers is distinctive .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,A knee strike is where a wrestler strikes their opponent using their knees .
na,en,cefr-sp,sentence-level,reference,B2,CC BY-NC-SA 4.0,An attack in which a wrestler brings the knee up to hit the opponent under the chin as if performing an uppercut .
